day_id,open,high,low,close,volume
D0051645,0.6506,0.6506,0.6472,0.6472,3022.1332
D0051700,0.64712,0.64715,0.6453,0.64542,12565.1231
D0051715,0.6458,0.6461,0.64382,0.6453,13908.0057
D0051730,0.64599,0.64642,0.64511,0.64511,1898.5742
D0051745,0.64521,0.64659,0.64521,0.64621,12189.9087
D0051800,0.64587,0.64876,0.64577,0.64876,3294.5113
D0051815,0.64862,0.64927,0.64751,0.64789,3135.3301
D0051830,0.64803,0.64863,0.64519,0.64613,9723.8793
D0051845,0.64613,0.6478,0.64613,0.6473,4290.2833
D0051900,0.64653,0.64719,0.646,0.64615,1892.3652
D0051915,0.64629,0.64772,0.64498,0.64549,6198.1832
D0051930,0.64498,0.64498,0.64284,0.64284,3935.9944
D0051945,0.64286,0.64514,0.64273,0.64411,1947.3781
D0052000,0.64412,0.64453,0.6417,0.64204,19270.5785
D0052015,0.64381,0.64387,0.64207,0.64339,2734.0053
D0052030,0.6435,0.64444,0.64206,0.64206,3366.5586
D0052045,0.64234,0.64234,0.64118,0.64178,3165.5831
D0052100,0.64118,0.64118,0.63995,0.64106,1724.5559
D0052115,0.64136,0.64372,0.6404,0.64086,41106.7194
D0052130,0.64096,0.64701,0.64081,0.64701,22841.6246
D0052145,0.64676,0.64676,0.64497,0.64588,3203.234
D0052200,0.64548,0.64604,0.64442,0.64442,1189.0695
D0052215,0.64424,0.64483,0.64265,0.64483,851.3167
D0052230,0.64518,0.64658,0.64463,0.64518,5078.4006
D0052245,0.64498,0.64545,0.64344,0.64348,2513.2668
D0052300,0.64321,0.64321,0.63923,0.63958,3421.9694
D0052315,0.64199,0.64245,0.63859,0.63859,4400.6604
D0052330,0.63855,0.63859,0.63747,0.6376,2671.6309
D0052345,0.63735,0.63751,0.63267,0.63388,26967.4294
D0060000,0.63308,0.63824,0.63281,0.63781,6724.2813
D0060015,0.63676,0.64061,0.63676,0.64025,3808.6276
D0060030,0.63974,0.64145,0.63937,0.63959,3623.3965
D0060045,0.63888,0.64359,0.63888,0.64295,1495.3781
D0060100,0.64291,0.64291,0.64021,0.64021,1707.9743
D0060115,0.64062,0.6435,0.63853,0.64308,2710.6135
D0060130,0.64235,0.64299,0.64144,0.64276,1241.3718
D0060145,0.64295,0.64426,0.64295,0.64419,1614.4064
D0060200,0.64262,0.64284,0.64124,0.64124,17762.6136
D0060215,0.64115,0.64121,0.63787,0.63946,42916.4312
D0060230,0.63913,0.64071,0.6384,0.64066,1272.4628
D0060245,0.64064,0.64129,0.63838,0.63871,1596.0427
D0060300,0.6384,0.6384,0.63072,0.6315,8307.7325
D0060315,0.63233,0.63476,0.63233,0.63412,6830.425
D0060330,0.63415,0.63415,0.63018,0.63133,2344.577
D0060345,0.63085,0.63254,0.62982,0.62982,5386.4286
D0060400,0.62978,0.63251,0.62872,0.63086,7235.6786
D0060415,0.63133,0.63133,0.62687,0.62692,1462.291
D0060430,0.62834,0.62929,0.62614,0.62929,2344.9633
D0060445,0.62989,0.63062,0.62808,0.63062,1053.2937
D0060500,0.63088,0.6311,0.62897,0.62927,1103.9383
D0060515,0.62977,0.6329,0.62977,0.6329,1614.1746
D0060530,0.63254,0.63539,0.63254,0.63483,2919.0636
D0060545,0.63468,0.63619,0.63409,0.63419,7109.7336
D0060600,0.63421,0.63421,0.6322,0.63374,1959.5329
D0060615,0.63325,0.63402,0.63088,0.63135,1689.0478
D0060630,0.63062,0.63062,0.62692,0.62841,2249.2222
D0060645,0.62766,0.62961,0.62735,0.62912,1809.9552
D0060700,0.62899,0.63015,0.62822,0.62931,2796.3543
D0060715,0.6295,0.6299,0.62822,0.6299,1051.3086
D0060730,0.63009,0.63279,0.62831,0.63279,4411.8187
D0060745,0.63259,0.63277,0.63053,0.63277,919.5018
D0060800,0.63218,0.63666,0.63218,0.63665,6188.3284
D0060815,0.63666,0.63735,0.63501,0.63501,2792.0637
D0060830,0.63528,0.63855,0.63528,0.63816,3709.6429
D0060845,0.63855,0.6423,0.63787,0.6423,6024.1598
D0060900,0.64207,0.64232,0.63976,0.63976,4024.173
D0060915,0.63965,0.64045,0.6376,0.63771,2760.0558
D0060930,0.63753,0.63952,0.63732,0.63839,591.8343
D0060945,0.639,0.6403,0.6383,0.63972,10189.0778
D0061000,0.63962,0.63989,0.63917,0.63981,201.9284
D0061015,0.63855,0.64226,0.63842,0.64191,7200.34652009
D0061030,0.64112,0.64112,0.63945,0.63997,1239.9298
D0061045,0.64018,0.64215,0.63997,0.63997,4396.5973
D0061100,0.63909,0.63976,0.63824,0.63976,3644.7094
D0061115,0.63957,0.64015,0.63776,0.63776,11544.8137
D0061130,0.63776,0.6399,0.63667,0.63963,6649.9454
D0061145,0.63996,0.64093,0.63996,0.64093,1929.422
D0061200,0.64088,0.6426,0.63905,0.63946,10107.3949
D0061215,0.63901,0.642,0.63858,0.642,2158.2198
D0061230,0.64151,0.64273,0.64151,0.64187,1754.4696
D0061245,0.64275,0.64394,0.64046,0.64255,38407.5451
D0061300,0.64206,0.64368,0.63925,0.64098,3118.0706
D0061315,0.642,0.64277,0.63941,0.63941,4851.7347
D0061330,0.63915,0.63991,0.63775,0.63862,3909.7861
D0061345,0.6381,0.63874,0.63622,0.63807,2214.9875
D0061400,0.63838,0.64087,0.63766,0.64087,2261.3082
D0061415,0.64118,0.64363,0.64118,0.6419,3455.2435
D0061430,0.64265,0.64363,0.64043,0.64221,5213.5285
D0061445,0.64223,0.64243,0.6403,0.64131,4981.4636
D0061500,0.64158,0.6433,0.63988,0.64041,2695.7904
D0061515,0.64041,0.64186,0.63949,0.64186,2110.0457
D0061530,0.64166,0.64202,0.63967,0.64004,2176.7708
D0061545,0.64045,0.64172,0.64045,0.64141,2990.8237
D0061600,0.64098,0.64213,0.63949,0.63969,1817.3834
D0061615,0.63976,0.63999,0.63759,0.63924,3298.6859
D0061630,0.63888,0.64072,0.63855,0.63948,8025.6687
D0061645,0.63926,0.63926,0.636,0.63679,7347.9629
D0061700,0.63678,0.63735,0.62963,0.63198,14419.249
D0061715,0.633,0.63476,0.62842,0.62961,8665.9125
D0061730,0.63017,0.63347,0.6265,0.63253,12437.9012
D0061745,0.6328,0.63451,0.63166,0.63451,1538.4103
D0061800,0.63452,0.63836,0.63452,0.63816,5340.0115
D0061815,0.6385,0.63922,0.6379,0.63914,7784.8263
D0061830,0.63848,0.64072,0.63651,0.63882,6043.3015
D0061845,0.63883,0.63883,0.63681,0.63853,821.3889
D0061900,0.63923,0.64043,0.63821,0.64043,3429.4909
D0061915,0.63858,0.64063,0.63823,0.64009,943.4342
D0061930,0.64007,0.64057,0.63899,0.63968,5558.0075
D0061945,0.63977,0.64075,0.63932,0.64058,8016.5985
D0062000,0.63977,0.64298,0.6391,0.64293,4378.2837
D0062015,0.64297,0.6459,0.64297,0.6459,13802.1336
D0062030,0.64612,0.64786,0.64586,0.64752,8350.5447
D0062045,0.64762,0.64873,0.64632,0.64733,4100.8987
D0062100,0.64776,0.64937,0.64774,0.64937,7570.6168
D0062115,0.64939,0.65106,0.648,0.64847,3749.7592
D0062130,0.6495,0.65038,0.64661,0.64669,4342.7083
D0062145,0.64669,0.64976,0.64648,0.64881,2319.6815
D0062200,0.64984,0.65271,0.64876,0.65263,10659.9231
D0062215,0.65228,0.65296,0.65113,0.6526,2479.2128
D0062230,0.65266,0.65301,0.64993,0.65192,6690.8689
D0062245,0.65195,0.65195,0.65046,0.65067,3781.5138
D0062300,0.65107,0.65483,0.6507,0.65425,28857.4015
D0062315,0.65445,0.65462,0.65217,0.65247,4705.7956
D0062330,0.65225,0.65225,0.65035,0.65154,2543.2665
D0062345,0.65102,0.65224,0.6506,0.65223,3263.4588
D0070000,0.65234,0.65253,0.64859,0.64937,7441.5276
D0070015,0.65052,0.65255,0.64906,0.65161,4289.506
D0070030,0.65118,0.65491,0.64952,0.65293,17089.0318
D0070045,0.65266,0.65596,0.65266,0.65283,7605.5173
D0070100,0.65252,0.65775,0.65203,0.65631,5581.2685
D0070115,0.65691,0.65728,0.6531,0.65585,4152.1453
D0070130,0.65653,0.66138,0.656,0.65885,30342.5557
D0070145,0.65895,0.66027,0.6567,0.65865,14364.8224
D0070200,0.65985,0.65985,0.65553,0.65553,3204.7988
D0070215,0.6559,0.658,0.65371,0.65769,4237.2041
D0070230,0.65854,0.65974,0.65803,0.65863,1246.7362
D0070245,0.65815,0.66015,0.6578,0.65976,2366.9815
D0070300,0.65889,0.65902,0.65734,0.65771,4423.9967
D0070315,0.65762,0.65801,0.65639,0.65715,7040.7264
D0070330,0.65696,0.65809,0.65623,0.65794,2758.3587
D0070345,0.65808,0.65808,0.65459,0.6548,4862.7524
D0070400,0.65554,0.65675,0.65484,0.65537,1602.3051
D0070415,0.65428,0.65428,0.65206,0.65271,4310.3522
D0070430,0.65258,0.6554,0.65258,0.6554,3125.0296
D0070445,0.65597,0.65723,0.65504,0.65723,2350.3984
D0070500,0.65709,0.65865,0.65635,0.65754,28468.5906
D0070515,0.65685,0.65685,0.65342,0.65408,8975.3842
D0070530,0.65396,0.65562,0.65336,0.65395,7595.4713
D0070545,0.65363,0.65363,0.65216,0.65284,3457.6669
D0070600,0.65245,0.65262,0.65023,0.65053,4015.1373
D0070615,0.65031,0.65256,0.65031,0.6507,2340.6733
D0070630,0.65062,0.65153,0.6495,0.65055,4909.7327
D0070645,0.65047,0.65152,0.64987,0.65118,3379.8852
D0070700,0.65123,0.65277,0.65117,0.65117,2386.8908
D0070715,0.65167,0.65167,0.64936,0.65048,2288.0122
D0070730,0.6503,0.6503,0.64744,0.64834,10366.7283
D0070745,0.64813,0.64813,0.64284,0.64346,11523.2608
D0070800,0.64364,0.64813,0.64364,0.64813,3258.0253
D0070815,0.64829,0.64864,0.6456,0.64811,1304.0985
D0070830,0.648,0.65091,0.64753,0.65063,2392.2357
D0070845,0.65093,0.65189,0.64791,0.64885,5341.8906
D0070900,0.6488,0.6488,0.64507,0.64546,3748.5706
D0070915,0.64539,0.64679,0.64503,0.64679,2537.7194
D0070930,0.64777,0.65048,0.64579,0.65045,8055.8283
D0070945,0.65049,0.65231,0.65018,0.65231,6418.2353
D0071000,0.65174,0.6557,0.6514,0.65553,24488.0361
D0071015,0.6557,0.65615,0.65381,0.65428,17354.2666
D0071030,0.65416,0.65607,0.65325,0.65325,13445.2816
D0071045,0.65288,0.65415,0.65082,0.65349,29604.5892
D0071100,0.65327,0.65376,0.64845,0.64924,9245.3604
D0071115,0.64941,0.64971,0.6455,0.64721,5559.4351
D0071130,0.64712,0.64844,0.64426,0.64488,5390.0187
D0071145,0.64498,0.64599,0.643,0.64422,3221.6121
D0071200,0.64423,0.64783,0.64358,0.64645,7149.6675
D0071215,0.64661,0.64713,0.64446,0.64554,8957.1361
D0071230,0.64604,0.6479,0.64604,0.64631,10528.3788
D0071245,0.64672,0.64681,0.6439,0.64526,25623.392
D0071300,0.64489,0.64682,0.64451,0.64451,2855.8986
D0071315,0.64363,0.64363,0.63924,0.64028,21033.7758
D0071330,0.64091,0.64511,0.6406,0.64415,15663.1411
D0071345,0.64478,0.65091,0.64288,0.65091,6154.4751
D0071400,0.65086,0.65683,0.64816,0.65599,20473.967
D0071415,0.6555,0.66088,0.6555,0.65937,28033.103
D0071430,0.65943,0.66105,0.65602,0.66048,12192.8809
D0071445,0.66109,0.66525,0.66089,0.66408,30003.9638
D0071500,0.66493,0.66626,0.6622,0.66252,15648.9834
D0071515,0.66295,0.6673,0.6609,0.66501,24202.5221
D0071530,0.66517,0.66606,0.6626,0.66569,8709.9861
D0071545,0.66537,0.6671,0.66394,0.66501,79653.2016
D0071600,0.66499,0.66791,0.66285,0.66771,31701.5147
D0071615,0.66759,0.6683,0.66401,0.66449,22203.9343
D0071630,0.66508,0.67314,0.66474,0.67026,18793.2105
D0071645,0.67052,0.67219,0.67011,0.67209,16349.3008
D0071700,0.67255,0.67542,0.67252,0.67336,11865.9169
D0071715,0.6743,0.67649,0.67237,0.6753,90954.2241
D0071730,0.67483,0.67609,0.66941,0.67045,41305.7598
D0071745,0.67025,0.67228,0.66867,0.67061,18695.9385
D0071800,0.67139,0.67147,0.66865,0.66865,7492.8543
D0071815,0.66874,0.66919,0.66694,0.66825,34047.9508
D0071830,0.66783,0.66835,0.66562,0.66718,8917.0551
D0071845,0.66736,0.66986,0.66736,0.66986,17063.1039
D0071900,0.66986,0.67106,0.66755,0.66755,18384.0392
D0071915,0.66701,0.67153,0.66686,0.66988,7482.5313
D0071930,0.66991,0.67322,0.66961,0.67315,2242.0765
D0071945,0.67322,0.67356,0.67183,0.67292,6752.3116
D0072000,0.673,0.67362,0.67083,0.67166,4892.7606
D0072015,0.67139,0.67367,0.66983,0.67367,14406.6916
D0072030,0.67338,0.67338,0.66952,0.6721,10775.931
D0072045,0.67242,0.67242,0.6707,0.67133,5116.9618
D0072100,0.67129,0.67151,0.66907,0.66924,3944.4897
D0072115,0.66906,0.66928,0.66032,0.66229,38610.1807
D0072130,0.6644,0.67071,0.6644,0.66924,5660.7583
D0072145,0.66918,0.66918,0.66502,0.66625,27639.5044
D0072200,0.66737,0.66985,0.66717,0.66889,1493.6588
D0072215,0.67036,0.67067,0.66818,0.66821,2813.63
D0072230,0.669,0.67034,0.66753,0.67031,11120.6618
D0072245,0.66976,0.66998,0.66801,0.66829,4103.7658
D0072300,0.66867,0.66885,0.6677,0.66877,2247.2557
D0072315,0.669,0.66903,0.66652,0.66683,884.1231
D0072330,0.66613,0.66613,0.66315,0.66316,22654.9859
D0072345,0.66315,0.66552,0.66181,0.66552,8212.3524
D0080000,0.66536,0.66917,0.66402,0.66793,4468.8586
D0080015,0.6677,0.67093,0.66669,0.67004,2386.374
D0080030,0.67046,0.67201,0.67029,0.67105,16112.3177
D0080045,0.67104,0.67128,0.66977,0.67048,4428.2987
D0080100,0.67039,0.67545,0.67039,0.67544,6650.2893
D0080115,0.67504,0.67504,0.6735,0.6746,4469.6624
D0080130,0.6744,0.67703,0.67392,0.67703,3900.2055
D0080145,0.67711,0.67931,0.677,0.67931,6339.2197
D0080200,0.67647,0.67703,0.67368,0.67623,12505.7876
D0080215,0.67623,0.67745,0.67423,0.67745,7064.6682
D0080230,0.67706,0.67928,0.67706,0.67883,3760.6422
D0080245,0.67938,0.6815,0.67938,0.68068,22757.2082
D0080300,0.6805,0.68141,0.67892,0.68026,4031.4592
D0080315,0.68023,0.68241,0.68023,0.68241,2736.4092
D0080330,0.68212,0.68241,0.68071,0.68206,4924.7067
D0080345,0.68167,0.68167,0.6795,0.68018,3006.5633
D0080400,0.68055,0.68065,0.6782,0.67849,5310.0018
D0080415,0.67801,0.67854,0.67751,0.67836,1283.9733
D0080430,0.67837,0.68009,0.67804,0.68009,3513.8823
D0080445,0.68059,0.68134,0.67991,0.68103,14226.2323
D0080500,0.67969,0.68014,0.67873,0.67964,1545.3283
D0080515,0.67977,0.68087,0.67962,0.68007,3421.1662
D0080530,0.67995,0.68114,0.67976,0.68013,1581.5004
D0080545,0.68055,0.68082,0.67951,0.67983,1995.3124
D0080600,0.67975,0.68162,0.67915,0.68054,5207.7055
D0080615,0.68056,0.68114,0.67967,0.67982,16142.3451
D0080630,0.68047,0.68396,0.67999,0.6838,8097.1097
D0080645,0.68396,0.68673,0.68208,0.68652,12358.0388
D0080700,0.68684,0.68684,0.68415,0.68454,5537.0365
D0080715,0.68495,0.68708,0.68495,0.68708,4386.9547
D0080730,0.68695,0.6874,0.68625,0.6874,3387.2425
D0080745,0.68748,0.68804,0.68033,0.6811,12420.4312
D0080800,0.68122,0.68463,0.67788,0.68321,11803.7296
D0080815,0.68246,0.68419,0.68178,0.68394,4984.4111
D0080830,0.68391,0.68605,0.68332,0.68557,6872.8078
D0080845,0.68529,0.68568,0.68346,0.68544,22453.5403
D0080900,0.68581,0.68588,0.68441,0.68561,4460.6164
D0080915,0.68606,0.68851,0.68606,0.68833,12208.7074
D0080930,0.68769,0.68955,0.68692,0.688,3746.0475
D0080945,0.68879,0.6894,0.6887,0.68931,3911.6496
D0081000,0.6896,0.68975,0.68816,0.68816,5290.7496
D0081015,0.68804,0.68852,0.68623,0.68636,8317.1007
D0081030,0.68648,0.68989,0.68648,0.68989,9460.463
D0081045,0.6899,0.69163,0.6899,0.69163,6938.252
D0081100,0.69121,0.6936,0.6881,0.68816,7882.7807
D0081115,0.69021,0.69258,0.68968,0.69102,5727.3013
D0081130,0.6903,0.69162,0.68746,0.68923,28249.7971
D0081145,0.68928,0.6904,0.68781,0.68793,4587.2429
D0081200,0.68742,0.68742,0.68391,0.68557,6311.7983
D0081215,0.68668,0.68934,0.68668,0.68813,7524.7076
D0081230,0.68843,0.68901,0.68743,0.68797,2722.6773
D0081245,0.6877,0.6887,0.68598,0.68764,4283.6715
D0081300,0.68764,0.6887,0.68451,0.68544,3147.758
D0081315,0.68498,0.68734,0.68441,0.68509,1880.1313
D0081330,0.6843,0.68439,0.67599,0.68104,10310.6096
D0081345,0.68164,0.68428,0.67822,0.67857,9682.3519
D0081400,0.67821,0.68257,0.67412,0.68198,24509.9474
D0081415,0.68218,0.68255,0.6701,0.6702,11555.2599
D0081430,0.67004,0.67461,0.66515,0.6743,48975.0997
D0081445,0.67402,0.6794,0.67402,0.6794,25359.7518
D0081500,0.67948,0.68,0.67125,0.67419,23038.5837
D0081515,0.67464,0.67464,0.66601,0.67287,31033.2742
D0081530,0.67223,0.67367,0.66707,0.67276,13240.1633
D0081545,0.67237,0.67356,0.66962,0.67356,13178.5599
D0081600,0.6731,0.67842,0.67266,0.67398,29064.7404
D0081615,0.67372,0.67517,0.66504,0.66911,82081.529
D0081630,0.66914,0.67545,0.6641,0.6652,26478.41
D0081645,0.66485,0.67128,0.66398,0.66672,35272.8704
D0081700,0.66601,0.6692,0.66355,0.66493,36145.9142
D0081715,0.6655,0.67489,0.6655,0.67456,9785.3067
D0081730,0.67436,0.67541,0.67234,0.67256,20736.3082
D0081745,0.67324,0.67401,0.67171,0.67298,15337.967
D0081800,0.67368,0.67837,0.67317,0.67832,20411.1255
D0081815,0.67822,0.68113,0.67676,0.68005,26020.9029
D0081830,0.67983,0.68938,0.6792,0.68854,30846.3893
D0081845,0.68891,0.69234,0.68593,0.68645,25065.0241
D0081900,0.68588,0.68858,0.67885,0.68339,13448.0947
D0081915,0.68339,0.68397,0.6793,0.68346,13317.1393
D0081930,0.68163,0.68775,0.68137,0.68687,4932.8803
D0081945,0.68681,0.68799,0.68142,0.68159,7318.3235
D0082000,0.68388,0.68689,0.68305,0.68514,9006.7598
D0082015,0.68541,0.69137,0.68436,0.69049,11674.5686
D0082030,0.69034,0.69116,0.68522,0.68558,65235.2832
D0082045,0.68524,0.68524,0.68057,0.68373,25741.8391
D0082100,0.68395,0.68418,0.6815,0.68363,16510.9168
D0082115,0.68368,0.68853,0.68346,0.68684,11880.8804
D0082130,0.6886,0.68929,0.68562,0.68562,20117.1738
D0082145,0.68638,0.6874,0.68402,0.6871,5220.8732
D0082200,0.68676,0.68792,0.68549,0.68596,13778.8106
D0082215,0.68607,0.68835,0.68302,0.68722,13347.0891
D0082230,0.68719,0.68918,0.68719,0.68822,11570.0303
D0082245,0.6882,0.69302,0.6882,0.69259,19774.6079
D0082300,0.6925,0.695,0.69182,0.69234,8825.1354
D0082315,0.69235,0.69385,0.69143,0.69145,4231.0516
D0082330,0.69151,0.69182,0.68837,0.68837,9311.4802
D0082345,0.68835,0.69241,0.6881,0.69169,4614.612
D0090000,0.69183,0.69813,0.69183,0.69607,47156.4367
D0090015,0.69643,0.69869,0.69469,0.69717,24791.881
D0090030,0.69831,0.70031,0.69637,0.70031,20406.9885
D0090045,0.70018,0.70346,0.69762,0.70257,19253.2132
D0090100,0.7022,0.70279,0.69869,0.70254,37363.3539
D0090115,0.70281,0.70281,0.69806,0.69842,8430.132
D0090130,0.69852,0.69929,0.69596,0.69904,9383.2394
D0090145,0.69913,0.70295,0.69696,0.69772,15211.1298
D0090200,0.6975,0.69776,0.69499,0.69754,3476.3146
D0090215,0.69721,0.6982,0.69579,0.69729,10095.7028
D0090230,0.69655,0.69768,0.69408,0.69527,4794.901
D0090245,0.69557,0.69702,0.69438,0.69702,4075.1422
D0090300,0.69603,0.69639,0.69319,0.69337,5698.1271
D0090315,0.69336,0.6957,0.69222,0.6957,2170.4384
D0090330,0.69506,0.69506,0.69169,0.69211,5788.5152
D0090345,0.69225,0.69285,0.69102,0.69184,5453.1686
D0090400,0.69275,0.69642,0.69273,0.69399,941.2782
D0090415,0.69439,0.69448,0.69191,0.69257,3439.6114
D0090430,0.69295,0.69295,0.69004,0.69037,22009.3168
D0090445,0.6904,0.6904,0.68671,0.68805,6427.8341
D0090500,0.68879,0.69019,0.68846,0.68857,4429.0531
D0090515,0.68878,0.68878,0.68467,0.68468,10252.2211
D0090530,0.68467,0.68625,0.68435,0.6859,3791.5745
D0090545,0.68473,0.68615,0.68366,0.68587,19788.8102
D0090600,0.68668,0.68866,0.68599,0.6875,2638.8901
D0090615,0.68621,0.68875,0.6855,0.68875,1445.2394
D0090630,0.68786,0.68786,0.6827,0.68338,3604.9802
D0090645,0.68375,0.68483,0.68231,0.68414,4544.9507
D0090700,0.68415,0.68477,0.67912,0.67929,6013.2908
D0090715,0.67958,0.67958,0.67344,0.67406,9376.0592
D0090730,0.67448,0.67854,0.67394,0.67634,29610.8554
D0090745,0.67645,0.67645,0.67167,0.6745,7668.2819
D0090800,0.67503,0.67877,0.67488,0.67832,11909.3559
D0090815,0.67885,0.67936,0.67692,0.67752,5461.5686
D0090830,0.67682,0.67682,0.6721,0.6722,7570.9844
D0090845,0.6719,0.67444,0.666,0.66791,17589.8249
D0090900,0.66874,0.66949,0.66126,0.66637,25432.2213
D0090915,0.66512,0.67125,0.66333,0.67112,13221.9448
D0090930,0.67091,0.6738,0.66955,0.67194,8672.9505
D0090945,0.6721,0.67474,0.67077,0.67408,2770.2969
D0091000,0.67394,0.675,0.67128,0.67277,37563.9489
D0091015,0.67362,0.67609,0.67097,0.67542,18582.2755
D0091030,0.67532,0.67665,0.67355,0.67426,11860.3215
D0091045,0.67426,0.67598,0.67172,0.67566,2980.472
D0091100,0.67375,0.67618,0.6732,0.67558,4035.0986
D0091115,0.67545,0.67607,0.67223,0.67607,3004.8943
D0091130,0.6762,0.67981,0.67392,0.67908,6741.7184
D0091145,0.67984,0.67984,0.6758,0.67794,3842.8615
D0091200,0.67817,0.68063,0.67753,0.67891,13003.2422
D0091215,0.67715,0.67761,0.67608,0.67682,6423.1047
D0091230,0.67658,0.67809,0.67378,0.6749,5003.1051
D0091245,0.67368,0.67778,0.67361,0.67727,4525.1179
D0091300,0.67727,0.68747,0.67673,0.68732,7392.6057
D0091315,0.68751,0.68932,0.68622,0.68751,3768.5304
D0091330,0.6889,0.68946,0.67448,0.67678,34148.6817
D0091345,0.67676,0.67763,0.66768,0.66965,34167.2625
D0091400,0.66954,0.67148,0.65162,0.6599,53025.1302
D0091415,0.65994,0.67004,0.65723,0.66576,29072.7759
D0091430,0.66809,0.6738,0.66555,0.67253,10261.8856
D0091445,0.67203,0.6729,0.6684,0.67268,4608.0359
D0091500,0.67262,0.67344,0.66469,0.66704,8028.1501
D0091515,0.66679,0.66679,0.66281,0.66462,22497.1179
D0091530,0.66463,0.66954,0.66435,0.66672,8887.905
D0091545,0.66602,0.66602,0.65984,0.65984,2939.6735
D0091600,0.65979,0.66598,0.65629,0.6575,12018.7858
D0091615,0.65706,0.66525,0.65611,0.66524,4821.2074
D0091630,0.66525,0.66652,0.66296,0.66399,6287.8507
D0091645,0.66451,0.66496,0.66289,0.66463,2763.4318
D0091700,0.66495,0.66704,0.6627,0.6666,4567.9561
D0091715,0.66702,0.66702,0.66546,0.66656,1449.1204
D0091730,0.66704,0.6688,0.66704,0.66784,2113.3514
D0091745,0.66846,0.66846,0.66302,0.66339,5465.7456
D0091800,0.66581,0.66581,0.65993,0.66014,2332.8187
D0091815,0.6599,0.66369,0.65852,0.66051,3457.2261
D0091830,0.65992,0.66479,0.65915,0.66061,6088.6918
D0091845,0.66061,0.66269,0.65441,0.65583,3985.1065
D0091900,0.65706,0.66383,0.65706,0.66371,3670.299
D0091915,0.6625,0.66482,0.6625,0.66359,2345.8855
D0091930,0.66302,0.66302,0.6597,0.65984,1775.1675
D0091945,0.6606,0.66745,0.6606,0.66567,9010.5374
D0092000,0.66518,0.66867,0.66378,0.66611,12938.006
D0092015,0.66618,0.66864,0.66471,0.66603,2597.9804
D0092030,0.66536,0.66626,0.66383,0.66624,1274.4971
D0092045,0.66597,0.66597,0.66359,0.66495,6364.4183
D0092100,0.66389,0.66624,0.66382,0.66624,953.2076
D0092115,0.66582,0.66697,0.6655,0.66594,4838.8978
D0092130,0.66648,0.66673,0.665,0.66647,1817.143
D0092145,0.66673,0.66673,0.6627,0.6627,2033.3261
D0092200,0.66337,0.66533,0.66311,0.66457,758.9808
D0092215,0.66357,0.66601,0.66351,0.66542,7337.7529
D0092230,0.66521,0.6671,0.66521,0.6671,1180.1563
D0092245,0.66721,0.66744,0.66624,0.66719,2806.1218
D0092300,0.66641,0.66641,0.66404,0.66404,528.101
D0092315,0.66481,0.66481,0.66331,0.66408,185.7188
D0092330,0.66319,0.664,0.66167,0.66167,4669.5695
D0092345,0.66325,0.66555,0.66325,0.66424,1999.6724
D0100000,0.66539,0.66881,0.66469,0.66838,2211.592
D0100015,0.66835,0.67153,0.66602,0.67033,6097.4899
D0100030,0.66965,0.66965,0.66448,0.66538,2435.6131
D0100045,0.66538,0.66854,0.6646,0.66524,866.892
D0100100,0.66567,0.66709,0.66205,0.66248,2034.969
D0100115,0.66227,0.66227,0.65778,0.65778,1802.7581
D0100130,0.65795,0.66192,0.6553,0.66157,2719.6786
D0100145,0.66214,0.66283,0.65985,0.66228,149.5413
D0100200,0.6627,0.66681,0.6627,0.66568,887.7253
D0100215,0.667,0.66768,0.66414,0.66448,2526.6634
D0100230,0.6639,0.6639,0.65749,0.65749,1466.987
D0100245,0.65779,0.66015,0.65629,0.65854,14425.6263
D0100300,0.65729,0.66088,0.65629,0.66081,5094.6985
D0100315,0.661,0.66127,0.65696,0.65767,3153.3914
D0100330,0.65799,0.6586,0.65232,0.65232,6445.8395
D0100345,0.65305,0.66155,0.65305,0.66131,2202.6234
D0100400,0.66184,0.6645,0.66184,0.6645,557.5329
D0100415,0.6645,0.6679,0.6645,0.66753,1853.4707
D0100430,0.66791,0.66968,0.66727,0.66826,1574.0874
D0100445,0.66704,0.66888,0.66704,0.66888,124.5625
D0100500,0.66841,0.66967,0.66754,0.66754,1115.8408
D0100515,0.66857,0.67123,0.66727,0.66999,599.8182
D0100530,0.6698,0.6698,0.66786,0.66936,450.8006
D0100545,0.66936,0.66936,0.66645,0.66758,2369.4781
